,Date,Volume,Open,High,Low,Close,Dividends,Stock Splits
0,2025-07-31 09:30:00-04:00,17093,0.47200000286102295,0.47200000286102295,0.47200000286102295,0.47200000286102295,0.0,0.0
1,2025-07-31 09:32:00-04:00,7467,0.4729999899864197,0.4729999899864197,0.4729999899864197,0.4729999899864197,0.0,0.0
2,2025-07-31 09:44:00-04:00,379,0.4350000023841858,0.4350000023841858,0.4350000023841858,0.4350000023841858,0.0,0.0
3,2025-07-31 09:59:00-04:00,500,0.4478999972343445,0.4478999972343445,0.4478999972343445,0.4478999972343445,0.0,0.0
4,2025-07-31 10:05:00-04:00,4098,0.4478999972343445,0.4478999972343445,0.4478999972343445,0.4478999972343445,0.0,0.0
5,2025-07-31 10:07:00-04:00,110,0.4498000144958496,0.4498000144958496,0.4498000144958496,0.4498000144958496,0.0,0.0
6,2025-07-31 10:22:00-04:00,4217,0.4300999939441681,0.4300999939441681,0.4300999939441681,0.4300999939441681,0.0,0.0
7,2025-07-31 10:23:00-04:00,6775,0.4498000144958496,0.4498000144958496,0.4498000144958496,0.4498000144958496,0.0,0.0
8,2025-07-31 10:39:00-04:00,5676,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.0,0.0
9,2025-07-31 10:40:00-04:00,2051,0.42890000343322754,0.42890000343322754,0.42890000343322754,0.42890000343322754,0.0,0.0
10,2025-07-31 10:42:00-04:00,552,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
11,2025-07-31 10:49:00-04:00,4900,0.4291999936103821,0.4291999936103821,0.4291999936103821,0.4291999936103821,0.0,0.0
12,2025-07-31 10:51:00-04:00,0,0.4287000000476837,0.4287000000476837,0.4287000000476837,0.4287000000476837,0.0,0.0
13,2025-07-31 10:52:00-04:00,1745,0.43149998784065247,0.43220001459121704,0.43149998784065247,0.43220001459121704,0.0,0.0
14,2025-07-31 10:53:00-04:00,2000,0.4246000051498413,0.4287000000476837,0.4246000051498413,0.4287000000476837,0.0,0.0
15,2025-07-31 10:54:00-04:00,0,0.4246000051498413,0.4246000051498413,0.4246000051498413,0.4246000051498413,0.0,0.0
16,2025-07-31 11:02:00-04:00,2644,0.42480000853538513,0.42480000853538513,0.42480000853538513,0.42480000853538513,0.0,0.0
17,2025-07-31 11:05:00-04:00,2470,0.4230000078678131,0.4230000078678131,0.4230000078678131,0.4230000078678131,0.0,0.0
18,2025-07-31 11:06:00-04:00,605,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
19,2025-07-31 11:12:00-04:00,5218,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.41999998688697815,0.0,0.0
20,2025-07-31 11:29:00-04:00,210,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
21,2025-07-31 11:35:00-04:00,200,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
22,2025-07-31 11:38:00-04:00,255,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
23,2025-07-31 11:46:00-04:00,810,0.4169999957084656,0.41839998960494995,0.4169999957084656,0.41839998960494995,0.0,0.0
24,2025-07-31 11:56:00-04:00,450,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.4171000123023987,0.0,0.0
25,2025-07-31 12:05:00-04:00,45810,0.4171000123023987,0.4171000123023987,0.39100000262260437,0.3910999894142151,0.0,0.0
26,2025-07-31 12:07:00-04:00,3558,0.3912000060081482,0.3912000060081482,0.3912000060081482,0.3912000060081482,0.0,0.0
27,2025-07-31 12:08:00-04:00,8287,0.4198000133037567,0.4198000133037567,0.4198000133037567,0.4198000133037567,0.0,0.0
28,2025-07-31 12:09:00-04:00,0,0.4194999933242798,0.4194999933242798,0.40540000796318054,0.40540000796318054,0.0,0.0
29,2025-07-31 12:10:00-04:00,739,0.40540000796318054,0.40540000796318054,0.40540000796318054,0.40540000796318054,0.0,0.0
30,2025-07-31 12:13:00-04:00,239,0.40549999475479126,0.40549999475479126,0.40549999475479126,0.40549999475479126,0.0,0.0
31,2025-07-31 12:16:00-04:00,2568,0.4099000096321106,0.4099000096321106,0.4099000096321106,0.4099000096321106,0.0,0.0
32,2025-07-31 12:22:00-04:00,3400,0.40059998631477356,0.4099999964237213,0.40059998631477356,0.4099999964237213,0.0,0.0
33,2025-07-31 12:23:00-04:00,1098,0.4099999964237213,0.4099999964237213,0.40869998931884766,0.40869998931884766,0.0,0.0
34,2025-07-31 12:25:00-04:00,664,0.40880000591278076,0.40880000591278076,0.4081000089645386,0.4081000089645386,0.0,0.0
35,2025-07-31 12:29:00-04:00,3161,0.4092999994754791,0.4092999994754791,0.4092999994754791,0.4092999994754791,0.0,0.0
36,2025-07-31 12:30:00-04:00,337,0.4115000069141388,0.4115000069141388,0.40799999237060547,0.40799999237060547,0.0,0.0
37,2025-07-31 12:40:00-04:00,362,0.4108000099658966,0.4108000099658966,0.4108000099658966,0.4108000099658966,0.0,0.0
38,2025-07-31 12:44:00-04:00,122,0.41110000014305115,0.41110000014305115,0.41110000014305115,0.41110000014305115,0.0,0.0
39,2025-07-31 12:53:00-04:00,25000,0.41990000009536743,0.41990000009536743,0.41990000009536743,0.41990000009536743,0.0,0.0
40,2025-07-31 13:01:00-04:00,0,0.41600000858306885,0.41600000858306885,0.41600000858306885,0.41600000858306885,0.0,0.0
41,2025-07-31 13:04:00-04:00,1052,0.4198000133037567,0.4198000133037567,0.4198000133037567,0.4198000133037567,0.0,0.0
42,2025-07-31 13:05:00-04:00,32,0.41600000858306885,0.41600000858306885,0.41600000858306885,0.41600000858306885,0.0,0.0
43,2025-07-31 13:07:00-04:00,1011,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
44,2025-07-31 13:22:00-04:00,311,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
45,2025-07-31 13:25:00-04:00,12911,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.4099999964237213,0.0,0.0
46,2025-07-31 13:26:00-04:00,200,0.4090999960899353,0.4090999960899353,0.4090999960899353,0.4090999960899353,0.0,0.0
47,2025-07-31 13:27:00-04:00,1138,0.4090999960899353,0.4169999957084656,0.4090999960899353,0.4169999957084656,0.0,0.0
48,2025-07-31 13:43:00-04:00,419,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
49,2025-07-31 13:52:00-04:00,200,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.0,0.0
50,2025-07-31 13:57:00-04:00,136,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.0,0.0
51,2025-07-31 14:00:00-04:00,3603,0.4117000102996826,0.4117000102996826,0.4117000102996826,0.4117000102996826,0.0,0.0
52,2025-07-31 14:02:00-04:00,1858,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.41019999980926514,0.0,0.0
53,2025-07-31 14:06:00-04:00,0,0.4124000072479248,0.4124000072479248,0.4124000072479248,0.4124000072479248,0.0,0.0
54,2025-07-31 14:16:00-04:00,182164,0.4108999967575073,0.4108999967575073,0.4099999964237213,0.4099999964237213,0.0,0.0
55,2025-07-31 14:19:00-04:00,0,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
56,2025-07-31 14:30:00-04:00,4201,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
57,2025-07-31 14:33:00-04:00,8322,0.4108000099658966,0.41110000014305115,0.4108000099658966,0.4108000099658966,0.0,0.0
58,2025-07-31 14:38:00-04:00,633,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.4101000130176544,0.0,0.0
59,2025-07-31 14:44:00-04:00,1101,0.4041999876499176,0.4041999876499176,0.4041999876499176,0.4041999876499176,0.0,0.0
60,2025-07-31 15:01:00-04:00,500,0.4043999910354614,0.4043999910354614,0.4043999910354614,0.4043999910354614,0.0,0.0
61,2025-07-31 15:08:00-04:00,1036,0.4020000100135803,0.4020000100135803,0.4020000100135803,0.4020000100135803,0.0,0.0
62,2025-07-31 15:16:00-04:00,941,0.40549999475479126,0.40549999475479126,0.40549999475479126,0.40549999475479126,0.0,0.0
63,2025-07-31 15:17:00-04:00,1198,0.40529999136924744,0.40529999136924744,0.40450000762939453,0.40450000762939453,0.0,0.0
64,2025-07-31 15:18:00-04:00,169,0.4074000120162964,0.4074000120162964,0.4074000120162964,0.4074000120162964,0.0,0.0
65,2025-07-31 15:19:00-04:00,248,0.40779998898506165,0.40779998898506165,0.40779998898506165,0.40779998898506165,0.0,0.0
66,2025-07-31 15:28:00-04:00,6471,0.4090000092983246,0.4090000092983246,0.4090000092983246,0.4090000092983246,0.0,0.0
67,2025-07-31 15:29:00-04:00,1133,0.4099000096321106,0.4099000096321106,0.4099000096321106,0.4099000096321106,0.0,0.0
68,2025-07-31 15:31:00-04:00,900,0.40880000591278076,0.40880000591278076,0.40779998898506165,0.40779998898506165,0.0,0.0
69,2025-07-31 15:37:00-04:00,1301,0.4081000089645386,0.4081999957561493,0.4081000089645386,0.4081000089645386,0.0,0.0
70,2025-07-31 15:38:00-04:00,26129,0.40779998898506165,0.4081000089645386,0.4074000120162964,0.4074999988079071,0.0,0.0
71,2025-07-31 15:39:00-04:00,310,0.40720000863075256,0.40720000863075256,0.40720000863075256,0.40720000863075256,0.0,0.0
